# Simulation 956
# RelativeTime(days) Magnitude Generation Latitude Longitude
Time Mag Gen Lat Lon
1.000	 2.12	 1	 -41.4362	  174.3731
1.000	 2.43	 1	 -42.6668	  172.8273
1.000	 2.49	 1	 -42.3259	  173.7075
1.000	 2.60	 1	 -42.1548	  173.5473
1.001	 2.22	 1	 -42.1908	  172.8446
1.001	 2.00	 1	 -41.9968	  174.0571
1.001	 2.11	 1	 -42.4853	  173.0405
1.001	 2.43	 1	 -47.0723	  174.4075
1.002	 2.42	 1	 -42.2727	  173.8795
1.002	 2.33	 1	 -41.9844	  173.8585
1.002	 2.06	 1	 -42.5077	  173.0403
1.003	 2.17	 1	 -42.2535	  173.7349
1.003	 2.49	 1	 -41.8377	  174.3523
1.003	 3.95	 1	 -42.4397	  173.0886
1.003	 3.13	 1	 -42.5701	  173.2879
1.003	 2.09	 1	 -42.5186	  174.0126
1.004	 2.00	 1	 -42.2743	  173.6181
1.004	 2.02	 1	 -42.4245	  174.0512
1.004	 2.13	 1	 -42.9040	  173.1555
1.004	 2.56	 1	 -41.7378	  174.2660
1.005	 2.53	 1	 -42.2368	  173.6264
1.005	 2.45	 1	 -42.4058	  173.9775
1.006	 3.77	 1	 -41.6187	  174.1537
1.006	 2.08	 1	 -42.5761	  173.6349
1.007	 2.21	 1	 -42.5114	  173.2156
1.007	 2.39	 1	 -42.6396	  172.9481
1.007	 2.05	 1	 -42.1858	  173.9016
1.007	 2.70	 1	 -41.9682	  174.2036
1.007	 2.30	 1	 -41.9846	  173.9629
1.007	 2.01	 1	 -42.6587	  173.1449
1.007	 2.57	 1	 -41.9589	  173.7736
1.007	 2.49	 1	 -42.2919	  173.7149
1.008	 2.76	 1	 -42.6164	  172.9874
1.008	 2.26	 1	 -42.6839	  172.7803
1.008	 2.10	 1	 -41.5515	  173.9984
1.008	 2.92	 1	 -41.9065	  173.7293
1.009	 2.09	 1	 -42.3583	  173.0703
1.009	 3.80	 1	 -41.6805	  174.2209
1.010	 2.18	 1	 -42.8096	  172.6218
1.010	 2.60	 1	 -42.7342	  173.7010
1.010	 3.10	 1	 -41.5182	  174.3193
1.011	 2.52	 1	 -42.3840	  174.0437
1.011	 2.23	 1	 -41.7656	  174.3203
1.011	 2.84	 1	 -42.5377	  172.9471
1.011	 2.10	 1	 -41.8699	  173.9732
1.011	 3.92	 1	 -42.5604	  173.0688
1.012	 2.37	 1	 -42.5905	  172.5874
1.012	 2.34	 1	 -42.3021	  173.8273
1.012	 2.30	 1	 -42.6540	  173.2129
1.012	 2.44	 1	 -42.4380	  173.6375
1.013	 2.19	 1	 -42.3717	  174.0212
1.013	 3.87	 1	 -41.7195	  174.1210
1.013	 2.55	 1	 -43.0369	  172.3665
1.013	 2.06	 1	 -42.9478	  175.4562
1.013	 2.10	 1	 -42.3400	  173.9675
1.013	 2.22	 1	 -41.5266	  174.3312
1.014	 2.36	 1	 -41.9768	  173.6784
1.014	 2.27	 1	 -41.7497	  174.3516
1.014	 2.07	 1	 -42.7678	  173.1033
1.014	 2.36	 1	 -41.7668	  174.2775
1.014	 2.29	 1	 -43.0395	  173.1725
1.014	 2.76	 1	 -42.3078	  173.0475
1.015	 2.94	 1	 -42.4146	  173.2074
1.015	 2.01	 1	 -43.9850	  171.4420
1.016	 2.05	 1	 -42.1192	  173.2927
1.016	 2.00	 1	 -42.3916	  173.9180
1.017	 2.05	 1	 -41.6343	  174.2719
1.017	 3.20	 1	 -42.2307	  173.4624
1.018	 3.10	 1	 -42.3053	  173.9553
1.019	 2.42	 1	 -42.3271	  173.9251
1.019	 2.17	 1	 -42.5620	  173.9290
1.019	 3.01	 1	 -42.3104	  173.5332
1.020	 3.09	 1	 -42.5139	  173.0728
1.020	 2.22	 1	 -41.9867	  173.9335
1.020	 2.53	 1	 -41.7075	  174.3920
1.021	 2.34	 1	 -42.1780	  173.5470
1.021	 2.18	 1	 -42.3869	  173.2111
1.022	 2.06	 2	 -42.7221	  173.6992
1.022	 2.64	 1	 -42.1904	  173.6163
1.022	 2.12	 1	 -42.5700	  173.1810
1.022	 2.21	 1	 -42.4326	  173.7065
1.023	 3.22	 1	 -42.5940	  173.0710
1.023	 2.23	 1	 -42.5176	  173.3871
1.024	 2.45	 1	 -41.9939	  174.1600
1.024	 2.02	 1	 -41.7109	  174.2705
1.024	 2.10	 1	 -41.9386	  173.7852
1.024	 2.01	 1	 -42.1063	  174.0505
1.024	 2.44	 1	 -41.8680	  173.9868
1.024	 2.39	 1	 -42.6349	  173.2867
1.024	 2.02	 1	 -41.7532	  174.1858
1.024	 2.35	 1	 -42.0434	  173.0046
1.025	 2.86	 1	 -42.5408	  173.0024
1.025	 2.37	 1	 -41.8428	  173.9396
1.025	 2.38	 1	 -41.7144	  174.2877
1.025	 2.54	 1	 -41.8661	  174.2115
1.025	 2.47	 1	 -42.2820	  173.7854
1.025	 2.63	 1	 -42.4181	  173.4057
1.025	 2.49	 1	 -42.3673	  173.6360
1.026	 2.05	 1	 -41.8236	  174.2787
1.026	 2.26	 2	 -41.6702	  174.2257
1.027	 2.42	 1	 -41.9869	  173.6760
1.027	 2.16	 1	 -42.3165	  173.5429
1.027	 2.14	 1	 -41.7951	  174.4373
1.027	 2.06	 1	 -42.6371	  173.0621
1.027	 2.70	 1	 -42.1016	  173.5896
1.028	 2.89	 1	 -42.5811	  173.0581
1.028	 2.00	 1	 -42.3317	  173.5742
1.029	 2.51	 1	 -41.7025	  173.7852
1.029	 2.09	 2	 -42.4362	  173.1107
1.029	 2.37	 1	 -42.2114	  174.0675
1.030	 2.17	 1	 -42.3894	  173.0384
