# Simulation 600
# RelativeTime(days) Magnitude Generation Latitude Longitude
Time Mag Gen Lat Lon
0.500	 2.20	 1	 -42.1316	  173.6313
0.502	 2.28	 1	 -42.7189	  172.8111
0.502	 2.30	 1	 -42.6295	  174.0656
0.504	 2.24	 1	 -46.1568	  169.1217
0.505	 2.48	 1	 -42.4278	  173.9930
0.506	 2.42	 1	 -41.6998	  174.2441
0.508	 2.08	 1	 -41.7788	  174.2578
0.510	 2.39	 1	 -41.6747	  174.4030
0.512	 2.46	 1	 -42.3226	  173.4614
0.512	 2.18	 1	 -42.2482	  173.7231
0.512	 2.27	 1	 -38.5908	  175.5290
0.512	 4.11	 1	 -42.4475	  173.2424
0.513	 2.94	 1	 -42.3397	  173.5759
0.513	 2.21	 1	 -42.6703	  173.0405
0.514	 2.09	 1	 -41.6991	  174.2343
0.514	 2.77	 1	 -42.3533	  173.9342
0.515	 2.06	 1	 -42.4532	  173.2839
0.515	 2.56	 1	 -38.6698	  171.8173
0.516	 2.24	 1	 -42.2930	  173.8649
0.517	 2.25	 1	 -42.6689	  179.1399
0.517	 3.07	 1	 -41.9418	  173.6513
0.517	 2.30	 1	 -42.3767	  174.0405
0.518	 2.98	 1	 -41.7086	  174.1961
0.519	 2.04	 1	 -41.7182	  174.2735
0.519	 2.17	 1	 -42.1338	  171.6788
0.519	 2.24	 1	 -42.3837	  173.4640
0.519	 2.18	 1	 -42.2915	  173.9541
0.522	 2.74	 1	 -44.2555	  175.3921
0.523	 2.15	 1	 -42.2427	  172.8902
0.523	 2.08	 1	 -41.7288	  174.2916
0.525	 2.74	 1	 -41.1876	  172.8387
0.525	 2.71	 1	 -41.9360	  174.2207
0.525	 2.12	 1	 -42.5421	  173.1739
0.526	 3.12	 1	 -43.0794	  166.9270
0.527	 2.36	 1	 -42.3696	  173.8560
0.527	 2.51	 1	 -41.8498	  175.6168
0.529	 2.20	 1	 -42.6803	  172.7927
0.529	 2.43	 1	 -42.6219	  172.9762
0.530	 2.13	 1	 -42.5494	  173.0201
0.530	 2.10	 1	 -41.9420	  173.9275
0.531	 2.05	 1	 -42.2304	  173.5016
0.532	 3.47	 1	 -41.7670	  174.2147
0.532	 2.26	 1	 -41.9209	  168.3231
0.534	 3.10	 1	 -43.2015	  173.3569
0.534	 2.04	 1	 -42.9496	  171.1660
0.534	 2.38	 1	 -41.8748	  173.9511
0.534	 2.45	 2	 -42.3857	  173.4700
0.535	 2.43	 1	 -42.6041	  173.0325
0.536	 2.01	 1	 -42.4221	  173.6419
0.536	 2.09	 1	 -41.6977	  173.1502
0.537	 2.20	 1	 -42.0507	  173.7865
0.537	 2.45	 1	 -42.3623	  174.0266
0.537	 2.56	 1	 -47.1725	  172.4966
0.538	 2.30	 1	 -42.2340	  173.7136
0.538	 2.99	 1	 -42.0997	  174.1272
0.539	 2.33	 1	 -42.7309	  166.9046
0.539	 2.32	 1	 -41.6926	  174.2616
0.539	 2.45	 1	 -43.8994	  175.0898
0.540	 2.48	 1	 -43.6296	  173.3791
0.540	 2.82	 1	 -41.8243	  174.1294
0.541	 2.03	 1	 -42.0279	  173.4367
0.542	 3.33	 1	 -42.3767	  172.8938
0.544	 2.70	 1	 -42.1153	  173.2642
0.548	 2.08	 1	 -42.6276	  173.0893
0.548	 2.24	 1	 -42.2209	  173.8226
0.549	 3.50	 1	 -42.1280	  173.4209
0.549	 2.28	 1	 -42.2262	  173.9228
0.549	 2.87	 1	 -41.7592	  174.2694
0.549	 2.10	 1	 -42.6445	  173.0304
0.549	 3.14	 1	 -42.9323	  172.7007
0.550	 2.05	 1	 -43.4363	  172.7091
0.550	 2.10	 1	 -42.6808	  172.7881
0.552	 2.25	 1	 -42.1145	  173.2155
0.552	 2.24	 1	 -42.3586	  174.1432
0.553	 2.24	 1	 -42.2881	  173.7507
0.555	 2.44	 1	 -42.4658	  172.8405
0.557	 2.33	 1	 -46.5357	  176.1981
0.558	 2.05	 1	 -41.8227	  174.2505
0.558	 2.16	 1	 -43.4156	  172.3197
0.559	 2.21	 1	 -42.6603	  172.8222
0.560	 2.62	 1	 -41.9693	  174.0653
0.560	 2.37	 1	 -42.2279	  173.6828
0.562	 2.03	 1	 -43.7736	  171.4713
0.562	 2.43	 1	 -42.2545	  173.0241
0.562	 2.17	 1	 -42.6196	  172.8150
0.564	 2.06	 1	 -42.6558	  172.8007
0.565	 2.07	 1	 -43.0433	  172.3473
0.565	 2.23	 1	 -42.2154	  172.2805
0.566	 2.39	 1	 -42.2332	  173.6487
0.569	 2.24	 1	 -41.7676	  174.1714
0.570	 2.28	 1	 -43.3277	  173.1718
0.571	 2.40	 1	 -42.3258	  173.8713
0.572	 2.53	 1	 -41.8296	  174.1815
0.573	 2.58	 1	 -44.7391	  178.4696
0.574	 2.98	 1	 -42.2578	  173.4293
0.575	 3.23	 1	 -42.4131	  173.3336
0.578	 2.46	 1	 -41.7961	  174.3290
0.578	 2.09	 1	 -38.3869	  171.2580
0.579	 2.09	 2	 -42.4559	  173.2830
0.580	 2.23	 1	 -42.7063	  172.7592
0.581	 2.31	 1	 -41.1758	  174.5067
0.581	 2.04	 1	 -42.8134	  173.9332
0.581	 2.68	 1	 -42.1468	  174.7493
0.582	 2.14	 1	 -40.7969	  175.8530
0.586	 2.40	 1	 -42.4684	  173.0976
0.587	 3.05	 1	 -42.6823	  172.6913
0.587	 2.94	 1	 -42.0039	  174.1003
0.588	 2.03	 1	 -42.2894	  173.6335
0.590	 2.03	 1	 -41.9642	  173.7820
0.591	 2.84	 1	 -41.7511	  174.2475
0.591	 2.03	 1	 -41.9104	  174.0294
0.592	 2.38	 1	 -42.4162	  172.5101
0.592	 2.01	 1	 -42.6269	  173.6957
0.592	 2.06	 1	 -42.1673	  173.6384
0.595	 2.76	 1	 -42.4722	  174.4154
0.595	 2.01	 1	 -42.8387	  172.2142
0.595	 2.36	 1	 -41.5793	  174.2942
0.596	 2.09	 1	 -41.9772	  173.6991
0.596	 2.95	 1	 -42.3937	  173.9186
0.596	 2.37	 1	 -42.2861	  173.7373
0.596	 2.12	 1	 -39.4623	  176.8568
0.597	 2.11	 1	 -41.6824	  174.1784
0.598	 2.57	 1	 -41.7068	  174.2894
0.599	 2.68	 2	 -43.9496	  177.0643
0.599	 2.92	 1	 -41.7217	  174.2673
0.599	 2.17	 1	 -42.6593	  172.8026
0.599	 2.10	 1	 -42.6617	  173.2139
0.599	 2.20	 1	 -43.4430	  173.1502
0.600	 4.26	 1	 -45.7877	  175.1683
0.602	 4.06	 1	 -41.3677	  172.7900
0.602	 2.07	 1	 -41.6519	  174.4783
0.605	 2.18	 1	 -41.8644	  172.9608
0.605	 2.15	 1	 -41.7451	  174.3774
0.605	 2.11	 1	 -43.0317	  172.3569
0.605	 2.62	 1	 -41.9878	  174.0401
0.606	 2.33	 1	 -42.5232	  173.1684
0.606	 3.04	 1	 -38.1983	  172.8254
0.607	 4.38	 1	 -42.2799	  173.5732
0.610	 2.66	 1	 -43.1330	  173.1848
0.610	 3.34	 2	 -45.7901	  175.1793
0.613	 2.78	 1	 -42.4160	  173.0287
0.614	 2.14	 1	 -42.9292	  173.0817
0.615	 2.10	 1	 -42.8906	  172.3253
0.616	 2.39	 1	 -41.8716	  172.2119
0.616	 2.01	 1	 -42.3797	  174.4669
0.616	 2.26	 1	 -44.2734	  172.4771
0.616	 2.46	 1	 -42.3765	  173.5740
0.617	 2.11	 1	 -42.3141	  173.0818
0.617	 2.19	 1	 -42.3489	  173.7021
0.621	 2.23	 1	 -42.3583	  173.9169
0.621	 2.36	 1	 -41.8321	  174.2659
0.622	 2.35	 1	 -41.6962	  174.3817
0.623	 2.13	 1	 -42.1742	  173.6228
0.623	 2.61	 1	 -41.9853	  174.0474
0.625	 2.09	 1	 -41.6175	  174.1395
0.625	 2.10	 1	 -42.0426	  172.6244
0.625	 2.04	 1	 -42.2516	  173.6835
0.625	 2.56	 1	 -42.6977	  172.3117
0.626	 2.38	 2	 -42.2778	  173.5479
0.627	 2.04	 1	 -41.7519	  174.3379
0.627	 2.00	 1	 -42.2040	  173.7766
0.627	 2.10	 1	 -42.3746	  173.8213
0.628	 2.09	 1	 -39.0863	  176.6765
0.630	 2.04	 1	 -42.0639	  173.9913
0.630	 2.53	 1	 -41.8552	  173.7203
0.631	 2.68	 1	 -41.8242	  174.5584
0.631	 2.02	 1	 -44.4870	  170.7981
0.633	 2.11	 1	 -42.2363	  172.6656
0.634	 2.10	 1	 -42.1234	  173.8763
0.634	 2.13	 1	 -41.8356	  174.2831
0.634	 2.04	 1	 -41.5015	  175.0285
0.637	 2.47	 1	 -42.4931	  173.4251
0.637	 2.38	 1	 -42.1186	  174.1559
0.637	 2.47	 1	 -42.5402	  173.3098
0.637	 2.08	 1	 -42.1756	  174.1614
0.637	 2.69	 1	 -42.8085	  173.2921
0.638	 2.82	 2	 -42.2812	  173.6244
0.639	 2.51	 1	 -47.0686	  174.4291
0.640	 2.36	 1	 -42.3284	  173.5560
0.640	 2.38	 1	 -44.8847	  173.6551
0.641	 2.03	 1	 -42.7793	  173.4952
0.644	 2.01	 1	 -41.8989	  173.5553
0.646	 3.78	 1	 -41.9681	  174.3380
0.646	 2.51	 1	 -38.5326	  171.0730
0.646	 2.64	 1	 -43.0791	  171.8186
0.648	 2.15	 1	 -42.9219	  173.4020
0.649	 2.00	 1	 -42.6095	  172.9632
0.652	 2.02	 1	 -44.6850	  174.3578
0.652	 2.05	 1	 -41.1476	  172.1699
0.653	 2.12	 1	 -42.5365	  173.7661
0.653	 2.12	 1	 -42.6553	  172.7645
0.653	 2.30	 2	 -42.4690	  173.2065
0.654	 2.15	 1	 -43.6459	  172.6734
0.654	 2.43	 1	 -43.7802	  167.0860
0.655	 2.04	 1	 -42.3364	  173.6610
0.655	 2.94	 1	 -41.7241	  174.2845
0.655	 2.48	 2	 -41.4890	  172.8156
0.657	 2.76	 1	 -42.0284	  174.0062
0.657	 2.43	 1	 -41.9020	  174.1789
0.660	 2.10	 1	 -39.0503	  172.4210
0.661	 2.37	 1	 -42.1092	  173.5463
0.661	 2.07	 1	 -41.8493	  174.2016
0.663	 3.62	 1	 -43.0062	  172.4619
0.664	 2.16	 1	 -42.0553	  173.9936
0.667	 2.73	 1	 -41.7290	  174.1581
0.667	 2.07	 1	 -43.8156	  168.9318
0.670	 2.03	 1	 -44.0016	  176.5321
0.671	 2.21	 1	 -42.2724	  173.6234
0.672	 3.77	 1	 -41.9347	  172.9430
0.673	 2.40	 1	 -42.5547	  173.3004
0.677	 3.20	 1	 -42.6936	  173.1981
0.677	 2.11	 1	 -43.0074	  173.1556
0.677	 2.51	 1	 -42.3432	  173.8472
0.677	 2.52	 1	 -41.7290	  174.3689
0.677	 2.17	 1	 -42.5365	  173.3055
0.679	 2.49	 1	 -42.5916	  173.1956
0.680	 3.36	 1	 -41.6807	  173.9190
0.681	 2.15	 1	 -42.2889	  174.0121
0.682	 2.45	 1	 -42.2969	  174.0829
0.682	 3.08	 1	 -42.0506	  173.7904
0.682	 2.28	 2	 -41.6970	  173.9278
0.682	 2.24	 1	 -41.7906	  173.9733
0.683	 3.24	 1	 -42.7079	  174.6986
0.683	 2.86	 1	 -42.2458	  173.9865
0.684	 2.04	 1	 -42.4081	  173.2338
0.687	 2.43	 1	 -41.8451	  173.5018
0.687	 2.07	 1	 -43.9099	  173.7152
0.688	 2.15	 1	 -42.4893	  172.4601
0.690	 2.19	 1	 -44.3501	  171.4994
0.691	 2.36	 1	 -42.6504	  172.4456
0.691	 2.58	 1	 -42.1556	  173.6309
0.691	 2.08	 2	 -42.6891	  173.1898
0.693	 2.08	 1	 -42.3135	  173.4725
0.694	 2.07	 1	 -42.0044	  173.3138
0.696	 2.35	 1	 -42.2263	  173.7300
0.697	 2.55	 1	 -43.1511	  173.2554
0.698	 2.52	 1	 -46.1092	  176.3275
0.699	 2.22	 1	 -42.4037	  173.1266
0.700	 3.31	 1	 -45.8358	  173.3645
0.701	 2.49	 1	 -41.7049	  174.2626
0.701	 2.12	 1	 -41.8520	  172.4879
0.701	 2.14	 1	 -42.3642	  174.4486
0.702	 2.42	 1	 -42.6870	  171.2835
0.704	 3.35	 1	 -42.4347	  172.6985
0.704	 2.48	 1	 -41.1798	  174.0094
0.706	 2.92	 1	 -42.1746	  172.8224
0.707	 2.35	 1	 -42.3875	  172.7739
0.708	 3.40	 1	 -42.7058	  172.7896
0.709	 2.39	 1	 -41.9885	  173.7677
0.709	 2.31	 1	 -42.5342	  173.3177
0.710	 3.25	 1	 -42.4347	  174.9357
0.711	 2.28	 1	 -41.9032	  174.0692
0.712	 2.70	 1	 -42.0116	  173.7592
0.712	 2.13	 1	 -42.1287	  173.9087
0.712	 2.17	 1	 -44.5305	  172.1312
0.713	 2.32	 1	 -42.4960	  173.3153
0.718	 2.00	 1	 -44.0434	  176.5872
0.719	 2.22	 1	 -42.7060	  172.3580
0.719	 2.42	 1	 -42.5580	  172.6357
0.720	 2.92	 1	 -42.6586	  172.6881
0.722	 2.75	 1	 -41.7964	  174.1944
0.725	 2.09	 1	 -42.5445	  172.5185
0.726	 2.06	 1	 -44.1596	  173.6226
0.728	 2.26	 1	 -42.1724	  173.5345
0.728	 2.11	 1	 -41.5611	  173.4118
0.729	 3.36	 1	 -43.4531	  170.9382
0.730	 2.14	 1	 -42.0634	  173.8065
0.730	 2.61	 1	 -42.6628	  172.8869
0.730	 2.22	 1	 -43.3828	  172.6202
0.732	 2.19	 1	 -42.4541	  173.8116
0.733	 3.40	 1	 -41.3323	  172.3190
0.734	 2.02	 1	 -44.3835	  175.0860
0.735	 2.00	 1	 -42.0260	  173.4364
0.735	 2.20	 1	 -41.9084	  173.7946
0.735	 2.13	 1	 -42.0199	  174.0094
0.736	 2.79	 1	 -39.9725	  177.2756
0.738	 2.07	 1	 -42.5200	  173.0567
0.739	 2.22	 1	 -42.3146	  173.6747
0.740	 2.40	 1	 -41.5728	  172.5995
0.741	 2.26	 1	 -42.0315	  171.8425
0.741	 2.19	 1	 -42.3794	  173.4614
0.742	 2.01	 1	 -42.0862	  174.5447
0.743	 2.19	 1	 -42.7010	  173.0104
0.744	 2.93	 1	 -45.1296	  178.1635
0.746	 2.26	 1	 -42.7057	  169.1502
0.750	 2.03	 1	 -41.7024	  174.2833
0.750	 3.02	 1	 -42.4818	  173.2832
0.751	 2.20	 1	 -42.5721	  173.3627
0.751	 2.29	 1	 -41.7384	  174.2725
0.754	 3.01	 1	 -42.3714	  172.8703
0.756	 3.09	 1	 -43.1631	  175.5548
0.757	 2.48	 1	 -43.5636	  173.4628
0.757	 3.48	 1	 -41.7127	  174.2785
0.758	 2.88	 1	 -42.0893	  172.2529
0.760	 3.24	 1	 -39.5951	  172.1749
0.761	 2.10	 1	 -43.0779	  172.1395
0.762	 2.04	 1	 -43.1936	  171.2946
0.766	 2.28	 1	 -42.7070	  171.8076
0.766	 2.53	 1	 -40.9791	  171.3723
0.768	 2.68	 1	 -42.1725	  173.6526
0.769	 2.50	 1	 -42.2114	  173.6277
0.772	 2.89	 1	 -42.3514	  173.4118
