# Simulation 847
# RelativeTime(days) Magnitude Generation Latitude Longitude
Time Mag Gen Lat Lon
7.001	 3.51	 1	 -42.3799	  173.0996
7.001	 2.39	 1	 -42.6927	  173.6085
7.001	 2.22	 1	 -42.2907	  173.6101
7.003	 2.10	 1	 -42.5986	  173.8599
7.004	 2.89	 1	 -41.4427	  176.6347
7.007	 2.06	 1	 -42.4329	  173.2315
7.007	 2.16	 1	 -42.2863	  173.9744
7.009	 2.33	 1	 -42.7606	  173.0620
7.014	 2.26	 1	 -41.6509	  174.6944
7.015	 2.56	 1	 -42.0360	  171.5876
7.016	 2.37	 1	 -41.8024	  174.2416
7.019	 3.27	 1	 -42.2016	  173.6505
7.020	 2.12	 1	 -42.6726	  172.6753
7.020	 2.81	 1	 -41.6167	  174.7639
7.021	 2.28	 1	 -40.2871	  179.1482
7.021	 2.41	 1	 -42.6659	  172.8715
7.024	 2.33	 1	 -42.2595	  173.8332
7.026	 2.68	 1	 -41.9678	  173.7121
7.026	 2.18	 1	 -42.0759	  173.5686
7.028	 2.16	 1	 -42.8575	  173.1817
7.028	 2.61	 1	 -42.6747	  172.7842
7.031	 2.45	 1	 -42.4540	  173.3413
7.031	 2.18	 1	 -42.5596	  173.4348
7.032	 2.02	 1	 -41.7298	  174.4232
7.034	 4.78	 1	 -42.9847	  173.2527
7.043	 2.27	 1	 -42.4176	  177.0524
7.044	 2.01	 1	 -42.5061	  173.2017
7.046	 2.05	 1	 -42.3730	  173.1351
7.047	 2.77	 1	 -41.9325	  173.9998
7.048	 2.13	 2	 -43.0387	  173.3002
7.049	 2.22	 1	 -41.7095	  174.2794
7.053	 2.07	 1	 -42.0016	  173.7657
7.057	 2.06	 1	 -42.0457	  173.7537
7.057	 2.01	 1	 -42.2823	  174.1319
7.061	 2.07	 1	 -42.4724	  173.7303
7.061	 2.12	 1	 -41.7363	  174.2542
7.063	 3.42	 1	 -42.2299	  173.7206
7.064	 2.80	 1	 -41.7332	  174.3945
7.067	 2.03	 2	 -42.3820	  173.1038
7.068	 2.18	 1	 -41.8357	  174.0523
7.069	 3.79	 1	 -42.7362	  172.8273
7.069	 2.12	 1	 -42.2939	  173.0917
7.070	 2.22	 2	 -43.4132	  173.2923
7.072	 2.12	 1	 -42.3778	  173.5305
7.075	 2.08	 1	 -42.3156	  173.0918
7.075	 4.28	 1	 -42.3749	  173.1573
7.077	 2.09	 1	 -42.8191	  173.1874
7.077	 3.10	 1	 -42.2272	  173.5975
