# Simulation 910
# RelativeTime(days) Magnitude Generation Latitude Longitude
Time Mag Gen Lat Lon
0.500	 2.06	 1	 -41.8863	  173.9183
0.500	 2.09	 1	 -42.6543	  172.7816
0.500	 2.24	 1	 -42.7369	  174.5968
0.500	 2.18	 1	 -41.7468	  174.1992
0.500	 2.13	 1	 -41.7502	  173.8963
0.501	 2.14	 1	 -42.1887	  173.5549
0.501	 3.67	 1	 -42.4672	  173.1040
0.501	 2.01	 1	 -41.8363	  173.8110
0.501	 2.44	 1	 -42.0696	  173.6750
0.501	 2.15	 1	 -42.5018	  173.8798
0.501	 3.09	 1	 -41.6992	  174.1650
0.501	 2.27	 1	 -42.3441	  173.7053
0.501	 2.00	 1	 -42.6752	  173.0243
0.502	 2.01	 1	 -42.1550	  173.5850
0.502	 2.64	 1	 -41.7626	  174.2122
0.503	 3.46	 1	 -41.9997	  173.9158
0.503	 2.92	 1	 -42.3227	  173.9608
0.503	 2.04	 1	 -42.8232	  173.3231
0.503	 2.69	 1	 -42.3322	  173.6277
0.503	 2.74	 1	 -42.7856	  170.9094
0.503	 2.52	 1	 -42.1079	  172.8852
0.504	 3.61	 1	 -43.0775	  172.8048
0.504	 3.12	 1	 -42.3195	  173.6027
0.504	 3.19	 1	 -42.4506	  173.8253
0.504	 2.03	 1	 -41.8260	  174.1843
0.504	 2.23	 1	 -42.3111	  173.8517
0.504	 2.76	 1	 -42.2568	  173.7492
0.504	 2.05	 1	 -42.5907	  172.9302
0.505	 2.48	 1	 -42.4914	  173.0912
0.505	 2.12	 1	 -41.7189	  174.2784
0.505	 2.63	 1	 -42.0975	  173.7165
0.506	 3.03	 1	 -42.4870	  173.1487
0.506	 2.75	 1	 -41.8093	  174.3747
0.506	 2.00	 1	 -42.1679	  173.5285
0.506	 2.77	 1	 -41.8024	  174.1896
0.506	 2.16	 1	 -42.6898	  172.7711
0.506	 2.11	 1	 -42.2279	  173.8955
0.507	 3.61	 1	 -42.0449	  174.0961
0.507	 2.17	 1	 -42.5233	  173.1651
0.507	 2.05	 1	 -42.4194	  173.8267
0.507	 2.45	 1	 -42.5357	  173.7568
0.507	 2.36	 1	 -42.3447	  173.7253
0.508	 2.29	 1	 -42.5369	  173.7690
0.508	 2.43	 1	 -42.0624	  173.9737
0.508	 2.78	 1	 -42.7259	  172.8230
0.508	 2.62	 1	 -41.7765	  174.3190
0.508	 2.27	 1	 -42.6681	  173.0138
0.508	 3.36	 1	 -42.3808	  173.1171
0.508	 2.26	 1	 -42.6150	  173.0462
0.508	 2.54	 1	 -42.4389	  173.1787
0.509	 2.07	 1	 -42.3455	  174.0332
0.509	 3.23	 1	 -42.9498	  173.0177
0.509	 2.37	 1	 -41.7663	  174.1636
0.509	 2.30	 1	 -42.3424	  173.9692
0.509	 3.80	 1	 -41.9460	  173.7178
0.509	 2.49	 1	 -42.1545	  172.7794
0.510	 2.43	 1	 -42.4722	  173.2616
0.510	 2.44	 1	 -42.2255	  173.6438
0.510	 2.39	 1	 -42.2922	  173.0495
0.510	 2.22	 1	 -41.8098	  173.7156
0.510	 2.16	 1	 -42.0510	  173.8185
0.511	 2.42	 1	 -41.7796	  174.2427
0.511	 2.59	 1	 -42.3981	  173.9553
0.511	 3.03	 1	 -42.2034	  173.5526
0.511	 2.41	 1	 -42.5809	  174.0197
0.512	 2.07	 1	 -42.2638	  173.6324
0.512	 3.48	 1	 -41.6970	  174.2048
0.512	 2.01	 1	 -42.4061	  174.0033
0.512	 2.44	 1	 -42.4038	  173.5070
0.513	 2.65	 1	 -42.8169	  172.9456
0.513	 2.39	 1	 -41.6923	  174.1345
0.513	 2.27	 1	 -41.7415	  174.1850
0.513	 2.01	 1	 -42.3344	  173.9827
0.513	 2.10	 1	 -42.4450	  173.7742
0.513	 2.28	 1	 -42.1379	  173.6690
0.513	 2.19	 1	 -41.6214	  174.3414
0.514	 2.30	 1	 -41.8749	  174.1065
0.514	 2.10	 1	 -41.7938	  174.2331
0.514	 2.15	 1	 -42.3919	  173.9247
0.514	 2.13	 1	 -42.6937	  172.8033
0.515	 2.17	 1	 -41.9695	  174.2282
0.515	 2.44	 1	 -41.7398	  174.3141
0.515	 2.02	 1	 -42.1651	  173.8277
0.515	 2.82	 1	 -42.4855	  173.0424
0.516	 2.46	 1	 -41.8256	  174.3001
0.516	 2.53	 1	 -42.0463	  173.6204
0.516	 2.30	 1	 -41.7708	  174.4849
0.516	 2.01	 1	 -42.3365	  173.6679
0.516	 2.19	 1	 -42.4376	  173.7946
0.516	 2.55	 1	 -42.3703	  172.9339
0.516	 2.32	 1	 -43.0160	  172.6196
0.516	 2.04	 1	 -42.5486	  173.0909
0.517	 2.36	 1	 -41.7568	  174.2525
0.517	 2.38	 1	 -41.8714	  174.4816
0.517	 2.65	 1	 -42.1389	  173.6324
0.517	 3.38	 1	 -41.6602	  174.2682
0.517	 2.03	 1	 -42.2768	  173.6622
0.517	 2.70	 1	 -42.6280	  173.6826
0.517	 3.40	 1	 -41.7773	  174.2581
0.517	 3.12	 1	 -42.5467	  173.1155
0.517	 2.75	 1	 -42.4067	  171.6154
0.518	 2.31	 1	 -42.5447	  173.2460
0.518	 2.04	 1	 -41.6988	  174.2148
0.519	 2.77	 1	 -42.5216	  173.6520
0.519	 2.90	 1	 -41.7876	  174.2856
0.519	 2.91	 1	 -41.9072	  173.9583
0.519	 2.21	 1	 -42.7569	  173.0286
0.519	 2.26	 1	 -42.1613	  173.8259
0.520	 2.49	 1	 -41.7890	  174.3220
0.520	 2.27	 1	 -42.1415	  173.6666
0.520	 2.40	 1	 -41.6730	  174.0500
0.520	 2.08	 1	 -42.5639	  173.1538
0.520	 2.06	 1	 -41.7991	  174.1396
0.520	 2.23	 1	 -42.1663	  173.7617
0.521	 2.17	 1	 -42.6414	  173.0081
0.521	 3.10	 1	 -42.4795	  173.5020
0.521	 2.18	 1	 -41.7127	  174.3286
0.521	 2.33	 1	 -41.8663	  173.5531
0.521	 2.63	 1	 -42.6714	  173.0436
0.521	 2.10	 1	 -41.9839	  173.6167
0.521	 2.60	 1	 -41.7074	  174.1066
0.522	 3.71	 1	 -42.0538	  173.6078
