# Simulation 266
# RelativeTime(days) Magnitude Generation Latitude Longitude
Time Mag Gen Lat Lon
7.001	 2.87	 1	 -42.1988	  175.8991
7.007	 2.11	 1	 -41.9231	  171.9151
7.011	 2.19	 1	 -39.8741	  170.5786
7.020	 3.04	 1	 -42.8150	  172.9092
7.028	 2.71	 1	 -43.0135	  173.8591
7.039	 2.35	 1	 -43.1818	  173.8493
7.042	 2.66	 1	 -44.4940	  174.4869
7.059	 2.08	 1	 -43.3975	  172.7549
7.064	 2.72	 1	 -43.7732	  170.6205
7.068	 2.43	 1	 -43.9755	  178.8857
7.071	 2.02	 1	 -41.4301	  171.9603
7.075	 2.73	 1	 -42.8584	  166.9085
7.082	 2.00	 1	 -43.2840	  172.6943
7.113	 2.10	 1	 -44.2568	  178.7578
7.132	 2.23	 1	 -42.6406	  174.9173
7.136	 2.71	 1	 -42.4753	  173.1975
7.151	 2.13	 1	 -42.5633	  173.7883
7.151	 2.97	 1	 -42.4959	  173.1633
7.152	 2.43	 1	 -43.1283	  173.8155
7.154	 2.19	 1	 -45.2187	  173.8114
7.155	 2.74	 1	 -43.8594	  172.1835
7.156	 2.23	 1	 -42.6911	  173.2432
7.156	 2.10	 1	 -44.1683	  172.7625
7.157	 2.04	 1	 -42.7450	  173.9542
7.162	 2.69	 1	 -42.1477	  172.8619
7.168	 2.30	 1	 -42.0414	  174.3548
7.172	 3.12	 1	 -40.3835	  178.2718
7.173	 2.90	 1	 -45.7139	  169.1779
7.173	 2.28	 1	 -42.8005	  172.7064
7.175	 3.08	 1	 -43.8812	  173.5495
7.176	 2.28	 2	 -42.5120	  173.1698
7.193	 2.25	 1	 -43.2940	  173.8417
7.195	 3.40	 1	 -38.2405	  172.1634
7.198	 2.12	 1	 -42.4087	  176.6846
7.209	 2.68	 1	 -44.2677	  170.8347
7.209	 2.17	 2	 -38.2197	  172.1646
7.215	 2.24	 1	 -44.3997	  178.6819
7.221	 2.85	 1	 -38.6372	  175.6652
7.228	 2.77	 1	 -43.8960	  173.5058
7.230	 2.18	 1	 -41.8556	  174.4498
7.235	 2.02	 1	 -43.2098	  173.8207
7.238	 2.09	 1	 -46.6463	  175.9362
7.246	 2.14	 1	 -43.3310	  173.3865
7.246	 2.70	 1	 -43.0668	  174.0135
7.264	 2.10	 1	 -41.7847	  172.8855
7.272	 2.37	 1	 -43.8889	  175.3452
7.284	 2.43	 1	 -40.3344	  178.2312
7.284	 3.70	 1	 -38.3231	  174.4666
7.298	 2.08	 1	 -45.6451	  175.1396
7.327	 2.52	 1	 -38.2323	  173.7984
7.328	 2.59	 1	 -39.8253	  173.4337
7.339	 2.40	 1	 -43.3394	  174.1063
7.345	 2.04	 1	 -44.4053	  167.7421
7.347	 2.14	 2	 -43.2225	  173.8590
7.348	 2.33	 1	 -39.3804	  168.8843
7.353	 2.51	 1	 -42.6850	  173.7242
7.371	 2.03	 1	 -42.6789	  172.2431
7.372	 2.29	 1	 -42.1648	  169.7201
7.383	 2.20	 1	 -43.9092	  172.0594
7.397	 2.08	 1	 -43.8546	  173.3011
7.402	 2.87	 1	 -42.6226	  172.5175
7.405	 2.01	 1	 -42.5691	  172.7411
7.419	 2.72	 1	 -45.3705	  177.9367
7.424	 5.11	 1	 -41.7998	  174.3360
7.424	 2.23	 2	 -41.8185	  174.3665
7.435	 2.20	 1	 -42.1737	  173.9047
7.436	 2.17	 1	 -42.2306	  172.8778
7.436	 2.66	 2	 -41.6646	  174.3164
7.437	 2.22	 1	 -43.2417	  166.9501
7.437	 2.12	 1	 -40.9537	  178.6640
7.438	 2.07	 2	 -41.8509	  174.3476
7.441	 2.44	 2	 -41.7870	  174.3295
7.444	 3.15	 2	 -41.8217	  174.3280
7.445	 2.68	 2	 -41.8204	  174.2985
7.465	 2.11	 2	 -41.8309	  174.4101
7.472	 2.27	 2	 -41.7745	  174.3042
7.477	 2.79	 2	 -41.8090	  174.4596
7.480	 2.43	 1	 -43.1059	  172.7486
7.485	 2.00	 1	 -46.3929	  169.5463
7.486	 2.14	 2	 -41.7623	  174.3178
7.489	 2.57	 1	 -42.9888	  173.3064
7.491	 2.20	 2	 -41.7961	  174.3578
7.494	 2.44	 1	 -46.8807	  175.2489
7.496	 2.29	 1	 -41.3995	  175.1008
7.499	 2.10	 1	 -41.5339	  173.8289
7.502	 2.10	 1	 -43.1904	  173.9078
7.505	 2.00	 1	 -42.6581	  174.2844
7.517	 2.57	 2	 -41.8614	  174.0482
7.521	 2.60	 1	 -40.8194	  171.8598
7.521	 2.11	 1	 -43.4512	  172.6214
7.522	 3.10	 1	 -41.3883	  174.4135
7.529	 2.04	 2	 -41.9033	  174.5301
7.529	 2.28	 1	 -41.0803	  177.9442
7.532	 2.23	 1	 -42.8372	  173.2814
7.544	 2.04	 1	 -43.6827	  170.2268
7.544	 2.43	 1	 -38.2252	  172.3254
7.554	 2.10	 1	 -38.6228	  175.6239
7.554	 2.54	 1	 -42.1455	  172.3530
7.560	 2.74	 1	 -47.1889	  172.9636
7.564	 4.24	 1	 -41.2671	  173.2628
7.567	 2.78	 1	 -42.7756	  171.7946
7.568	 4.04	 1	 -41.8694	  173.8940
7.569	 2.55	 1	 -42.4304	  179.1295
7.569	 2.77	 2	 -41.8675	  173.8879
7.570	 2.35	 1	 -41.8277	  174.1248
7.574	 2.27	 1	 -42.2099	  173.6968
7.583	 2.74	 1	 -43.8908	  171.7725
7.584	 2.43	 1	 -43.8825	  171.8917
7.585	 2.26	 1	 -42.4102	  172.2667
7.593	 2.30	 1	 -43.1735	  173.5435
7.599	 2.32	 1	 -40.0204	  168.1018
7.606	 3.23	 2	 -41.9191	  174.3860
7.609	 2.23	 1	 -42.8460	  173.7454
7.612	 3.46	 2	 -41.8539	  173.9392
7.613	 2.51	 2	 -42.1558	  174.0193
7.618	 2.48	 1	 -42.4349	  172.0835
7.620	 2.06	 1	 -41.3603	  167.1790
7.630	 2.95	 1	 -41.7916	  174.2878
7.631	 2.32	 1	 -42.9334	  173.4847
7.633	 2.25	 1	 -42.0942	  172.9717
7.638	 2.66	 2	 -41.7948	  174.3709
7.644	 2.29	 1	 -42.2990	  172.6850
7.651	 2.43	 1	 -41.9201	  174.0345
7.652	 2.98	 1	 -43.4017	  173.1027
7.652	 2.03	 1	 -45.6953	  171.3427
7.654	 3.49	 1	 -39.6806	  174.1978
7.659	 2.02	 2	 -39.6623	  174.1954
7.660	 2.05	 1	 -41.5560	  170.0587
7.663	 2.48	 2	 -42.0818	  175.2876
7.671	 2.30	 1	 -43.0465	  172.1029
7.680	 2.62	 1	 -42.1479	  171.8583
7.685	 2.09	 1	 -42.4130	  172.9633
7.689	 2.30	 1	 -42.7609	  173.0260
7.694	 2.14	 1	 -42.0605	  168.0947
7.696	 4.11	 1	 -44.9822	  178.2874
7.699	 2.13	 2	 -41.8264	  173.8864
7.710	 3.14	 2	 -41.2653	  173.2827
7.712	 2.04	 1	 -44.8575	  173.1780
7.712	 2.56	 1	 -46.8813	  175.2467
7.717	 2.06	 1	 -41.7186	  174.2306
7.728	 3.08	 1	 -43.7733	  167.0837
7.738	 2.01	 2	 -43.1722	  173.5446
7.743	 2.65	 1	 -41.7814	  174.1822
7.748	 2.22	 1	 -44.1139	  169.4606
7.749	 2.35	 1	 -41.0604	  172.6836
7.754	 2.25	 1	 -43.2798	  173.0707
7.757	 2.47	 1	 -43.2911	  175.4190
7.759	 3.34	 1	 -43.7270	  173.4202
7.761	 2.47	 2	 -45.0979	  178.1566
7.762	 2.19	 1	 -43.0413	  174.4847
7.765	 2.48	 1	 -41.3291	  172.6119
7.775	 2.65	 1	 -41.8010	  167.0258
7.776	 2.33	 1	 -41.2488	  174.3984
7.780	 2.64	 1	 -42.4891	  173.5468
7.782	 2.04	 1	 -42.2268	  173.6743
7.788	 2.42	 1	 -46.6169	  172.2729
7.789	 2.20	 1	 -42.8023	  166.9062
7.798	 2.38	 1	 -45.2764	  173.1063
7.799	 3.07	 1	 -42.7584	  169.9146
7.819	 2.13	 1	 -38.7285	  172.3444
7.829	 2.17	 1	 -38.3655	  171.3578
7.840	 2.35	 1	 -44.1890	  174.2618
7.842	 2.30	 1	 -42.4039	  170.9939
7.843	 2.67	 1	 -42.5089	  168.6433
7.844	 2.97	 1	 -47.1283	  174.0248
7.851	 2.10	 2	 -41.8142	  174.3401
7.855	 2.23	 2	 -41.8698	  173.8929
7.862	 2.71	 1	 -41.9482	  170.9082
7.866	 2.50	 1	 -41.9019	  173.5360
7.866	 2.20	 1	 -40.6879	  173.7030
7.874	 2.22	 1	 -45.4410	  174.1801
7.876	 2.19	 1	 -42.6949	  170.8554
7.889	 2.05	 1	 -41.7496	  174.3022
7.891	 3.06	 1	 -41.6825	  174.2653
7.899	 2.62	 1	 -42.7547	  175.1821
7.904	 2.08	 1	 -43.2485	  173.1489
7.912	 2.44	 1	 -42.2440	  173.4884
7.921	 2.31	 2	 -41.8029	  174.3690
7.926	 2.23	 1	 -43.7937	  172.7999
7.932	 2.22	 1	 -42.7402	  179.1396
7.938	 2.06	 1	 -42.4446	  172.2826
7.940	 2.33	 1	 -41.8048	  169.2074
7.941	 2.43	 2	 -41.7534	  174.2413
7.951	 2.41	 1	 -44.0271	  175.3261
7.953	 2.43	 1	 -45.2947	  171.3534
7.953	 2.13	 1	 -39.2317	  171.7655
7.955	 2.01	 1	 -42.3461	  173.8346
7.979	 2.77	 1	 -42.6270	  172.9867
7.999	 2.86	 1	 -46.9341	  175.0531
8.003	 2.23	 1	 -43.6185	  173.5779
8.004	 2.51	 1	 -43.6760	  172.1449
8.013	 2.16	 1	 -42.7431	  173.5241
8.022	 4.09	 1	 -43.3495	  169.0397
8.024	 2.54	 1	 -42.9523	  172.7321
8.031	 2.08	 2	 -43.3545	  169.0357
8.038	 2.08	 2	 -41.8026	  174.3531
8.045	 2.02	 1	 -42.1513	  172.7718
8.055	 2.51	 1	 -41.3533	  172.5859
8.056	 2.05	 1	 -42.6020	  174.0647
8.085	 2.05	 1	 -43.3863	  172.3175
8.088	 2.09	 1	 -42.5383	  172.6561
8.103	 2.45	 1	 -42.3394	  172.1784
8.107	 2.01	 1	 -43.6506	  173.0043
8.108	 2.26	 1	 -42.4131	  179.1281
8.112	 3.14	 1	 -42.4535	  173.2755
8.118	 2.28	 1	 -42.2852	  173.6252
8.125	 2.20	 1	 -42.7615	  172.7419
8.127	 2.26	 1	 -42.4253	  173.6923
8.127	 2.17	 1	 -43.3389	  171.1956
8.135	 3.09	 1	 -43.1217	  172.4114
8.139	 2.24	 1	 -41.5114	  171.9077
8.159	 2.62	 1	 -43.5843	  173.4874
8.198	 2.15	 1	 -40.3883	  172.9921
8.200	 2.31	 1	 -41.5055	  172.6663
8.218	 2.22	 1	 -45.4514	  175.2983
8.234	 3.16	 2	 -42.9417	  169.3771
8.237	 2.01	 1	 -42.9233	  174.7410
8.238	 3.42	 1	 -41.7383	  172.6984
8.241	 4.19	 1	 -41.9760	  173.6807
8.242	 3.78	 1	 -43.0651	  171.9494
8.242	 2.29	 1	 -42.2103	  175.3334
8.246	 2.07	 2	 -43.1753	  172.1890
8.247	 2.91	 1	 -39.9786	  168.1442
8.251	 2.11	 2	 -41.9838	  173.6686
8.259	 2.08	 1	 -42.5949	  173.0575
8.274	 3.26	 1	 -42.9192	  172.9629
8.275	 2.07	 1	 -43.2180	  172.1057
8.285	 2.01	 2	 -42.9197	  172.9512
8.287	 2.64	 1	 -42.3948	  173.1012
8.293	 2.18	 2	 -39.7624	  174.2275
8.294	 2.11	 2	 -43.2156	  172.0818
8.295	 2.90	 1	 -43.1004	  172.6679
8.316	 2.04	 1	 -41.9403	  174.2302
8.332	 2.11	 1	 -42.2944	  173.7866
8.333	 2.35	 1	 -40.4075	  176.3489
8.334	 2.17	 1	 -43.6308	  173.4910
8.338	 2.14	 1	 -40.9497	  167.3826
8.341	 2.18	 1	 -42.2554	  173.8672
8.345	 2.82	 1	 -42.7195	  178.9389
8.353	 2.04	 1	 -40.0898	  170.6539
8.353	 2.24	 1	 -46.8354	  172.0646
8.354	 2.24	 1	 -42.3155	  172.0632
8.365	 2.07	 1	 -40.9042	  171.0791
