# Header
-44.0543996, 171.16163574, 3.354333997790407E-4
-44.0543996, 171.21163574, 3.4894517690701814E-4
-44.0543996, 171.26163574, 3.6301187641057947E-4
-44.0543996, 171.31163574, 3.776424193638768E-4
-44.0543996, 171.36163574, 3.928428528141455E-4
-44.0543996, 171.41163574, 4.0861575164216136E-4
-44.0543996, 171.46163574, 4.2495955838525403E-4
-44.0543996, 171.51163574, 4.418678643550167E-4
-44.0543996, 171.56163574, 4.5932863883800214E-4
-44.0543996, 171.61163574, 4.7732341745440057E-4
-44.0543996, 171.66163574, 4.958264658809331E-4
-44.0543996, 171.71163574, 5.148039410656431E-4
-44.0543996, 171.76163574, 5.342130786195177E-4
-44.0543996, 171.81163574, 5.54001441979056E-4
-44.0543996, 171.86163574, 5.741062757608909E-4
-44.0543996, 171.91163574, 5.944540118668969E-4
-44.0543996, 171.96163574, 6.14959981575088E-4
-44.0543996, 172.01163574, 6.355283891590783E-4
-44.0543996, 172.06163574, 6.560526015352457E-4
-44.0543996, 172.11163574, 6.7641580309983E-4
-44.0543996, 172.16163574, 6.964920545235475E-4
-44.0543996, 172.21163574, 7.161477784161504E-4
-44.0543996, 172.26163574, 7.352436735922091E-4
-44.0543996, 172.31163574, 7.536370339852338E-4
-44.0543996, 172.36163574, 7.711844196656777E-4
-44.0543996, 172.41163574, 7.87744598243829E-4
-44.0543996, 172.46163574, 8.031816480656439E-4
-44.0543996, 172.51163574, 8.173680931542234E-4
-44.0543996, 172.56163574, 8.301879267261482E-4
-44.0543996, 172.61163574, 8.415393775579138E-4
-44.0543996, 172.66163574, 8.513372826202331E-4
-44.0543996, 172.71163574, 8.595149499807525E-4
-44.0543996, 172.76163574, 8.660254262992267E-4
-44.0543996, 172.81163574, 8.708421203592983E-4
-44.0543996, 172.86163574, 8.739587742318199E-4
-44.0543996, 172.91163574, 8.75388812816084E-4
-44.0543996, 172.96163574, 8.751641369549033E-4
-44.0543996, 173.01163574, 8.733334521861723E-4
-44.0543996, 173.06163574, 8.699602427383308E-4
-44.0543996, 173.11163574, 8.651205081027538E-4
-44.0543996, 173.16163574, 8.589003780593231E-4
-44.0543996, 173.21163574, 8.513937129012084E-4
-44.0543996, 173.26163574, 8.426997808377926E-4
-44.0543996, 173.31163574, 8.329210863662366E-4
-44.0543996, 173.36163574, 8.221614038864443E-4
-44.0543996, 173.41163574, 8.105240517560908E-4
-44.0543996, 173.46163574, 7.981104246597985E-4
-44.0543996, 173.51163574, 7.85018787445346E-4
-44.0543996, 173.56163574, 7.713433218721637E-4
-44.0543996, 173.61163574, 7.57173409077922E-4
-44.0543996, 173.66163574, 7.42593124795298E-4
-44.0543996, 173.71163574, 7.276809210737504E-4
-44.0543996, 173.76163574, 7.125094670294938E-4
-44.0543996, 173.81163574, 6.971456214933436E-4
-44.0543996, 173.86163574, 6.816505119067908E-4
-44.0543996, 173.91163574, 6.660796960452972E-4
-44.0543996, 173.96163574, 6.504833858019921E-4
-44.0543996, 174.01163574, 6.34906715092643E-4
-44.0543996, 174.06163574, 6.193900367584974E-4
-44.0543996, 174.11163574, 6.039692360154674E-4
-44.0543996, 174.16163574, 5.886760504452525E-4
-44.0543996, 174.21163574, 5.735383886995034E-4
-44.0543996, 174.26163574, 5.585806419740463E-4
-44.0543996, 174.31163574, 5.438239839098445E-4
-44.0543996, 174.36163574, 5.29286655904099E-4
-44.0543996, 174.41163574, 5.149842358942938E-4
-44.0543996, 174.46163574, 5.009298895366296E-4
-44.0543996, 174.51163574, 4.871346033677466E-4
-44.0543996, 174.56163574, 4.736074000447716E-4
-44.0543996, 174.61163574, 4.6035553612915856E-4
-44.0543996, 174.66163574, 4.473846831408858E-4
-44.0543996, 174.71163574, 4.3469909278214696E-4
-44.0543996, 174.76163574, 4.223017473327202E-4
-44.0543996, 174.81163574, 4.1019449626963315E-4
-44.0543996, 174.86163574, 3.9837818017341326E-4
-44.0543996, 174.91163574, 3.868527429644732E-4
-44.0543996, 174.96163574, 3.7561733347382496E-4
-44.0543996, 175.01163574, 3.6467039729929436E-4
-44.0543996, 175.06163574, 3.540097598378221E-4
-44.0543996, 175.11163574, 3.436327013190167E-4
-44.0543996, 175.16163574, 3.335360245991498E-4
-44.0543996, 175.21163574, 3.2371611640953304E-4
-44.0543996, 175.26163574, 3.1416900269023003E-4
-44.0543996, 175.31163574, 3.0489039858097854E-4
-44.0543996, 175.36163574, 2.958757535854501E-4
-44.0543996, 175.41163574, 2.871202923739832E-4
-44.0543996, 175.46163574, 2.786190516430194E-4
-44.0543996, 175.51163574, 2.703669134066859E-4
-44.0543996, 175.56163574, 2.6235863505762836E-4
-44.0543996, 175.61163574, 2.5458887649922935E-4
-44.0543996, 175.66163574, 2.470522246203394E-4
-44.0543996, 175.71163574, 2.397432153557699E-4
-44.0543996, 175.76163574, 2.3265635355079422E-4
-44.0543996, 175.81163574, 2.2578613082598395E-4
-44.0543996, 175.86163574, 2.1912704161881154E-4
-44.0543996, 175.91163574, 2.126735975611176E-4
-44.0543996, 175.96163574, 2.0642034033604092E-4
-44.0543996, 176.01163574, 2.0036185314414003E-4
-44.0543996, 176.06163574, 1.9449277089645729E-4
-44.0543996, 176.11163574, 1.888077892412767E-4
-44.0543996, 176.16163574, 1.8330167252187524E-4
-44.0543996, 176.21163574, 1.7796926075404508E-4
-44.0543996, 176.26163574, 1.7280547570448565E-4
-44.0043996, 171.16163574, 3.5408299488268034E-4
-44.0043996, 171.21163574, 3.6895689885730584E-4
-44.0043996, 171.26163574, 3.844886990906577E-4
-44.0043996, 171.31163574, 4.006936840127865E-4
-44.0043996, 171.36163574, 4.175842112935057E-4
-44.0043996, 171.41163574, 4.351689782374003E-4
-44.0043996, 171.46163574, 4.534521996693375E-4
-44.0043996, 171.51163574, 4.7243269348081363E-4
-44.0043996, 171.56163574, 4.921028781502388E-4
-44.0043996, 171.61163574, 5.124476919832457E-4
-44.0043996, 171.66163574, 5.3344345066152E-4
-44.0043996, 171.71163574, 5.550566679804307E-4
-44.0043996, 171.76163574, 5.772428743055143E-4
-44.0043996, 171.81163574, 5.999454780071431E-4
-44.0043996, 171.86163574, 6.230947264241738E-4
-44.0043996, 171.91163574, 6.466068339466901E-4
-44.0043996, 171.96163574, 6.703833544640355E-4
-44.0043996, 172.01163574, 6.943108822567553E-4
-44.0043996, 172.06163574, 7.182611677408935E-4
-44.0043996, 172.11163574, 7.420917305393595E-4
-44.0043996, 172.16163574, 7.656470405405952E-4
-44.0043996, 172.21163574, 7.887603167587056E-4
-44.0043996, 172.26163574, 8.112559635989271E-4
-44.0043996, 172.31163574, 8.329526253830223E-4
-44.0043996, 172.36163574, 8.536667949277067E-4
-44.0043996, 172.41163574, 8.732168642558999E-4
-44.0043996, 172.46163574, 8.914274600252603E-4
-44.0043996, 172.51163574, 9.081338685162056E-4
-44.0043996, 172.56163574, 9.231863304330324E-4
-44.0043996, 172.61163574, 9.364539786708265E-4
-44.0043996, 172.66163574, 9.478282049680608E-4
-44.0043996, 172.71163574, 9.572252738267917E-4
-44.0043996, 172.76163574, 9.645880513446117E-4
-44.0043996, 172.81163574, 9.698867774098443E-4
-44.0043996, 172.86163574, 9.73118875274613E-4
-44.0043996, 172.91163574, 9.743078556241144E-4
-44.0043996, 172.96163574, 9.735014264184074E-4
-44.0043996, 173.01163574, 9.707689601754123E-4
-44.0043996, 173.06163574, 9.661984943911241E-4
-44.0043996, 173.11163574, 9.598934481730604E-4
-44.0043996, 173.16163574, 9.519692306203409E-4
-44.0043996, 173.21163574, 9.425498971630102E-4
-44.0043996, 173.26163574, 9.317649828397865E-4
-44.0043996, 173.31163574, 9.197466102765806E-4
-44.0043996, 173.36163574, 9.066269384076303E-4
-44.0043996, 173.41163574, 8.925359884740882E-4
-44.0043996, 173.46163574, 8.775998583705291E-4
-44.0043996, 173.51163574, 8.619393159635608E-4
-44.0043996, 173.56163574, 8.456687468361134E-4
-44.0043996, 173.61163574, 8.288954217366147E-4
-44.0043996, 173.66163574, 8.117190432133519E-4
-44.0043996, 173.71163574, 7.942315286921373E-4
-44.0043996, 173.76163574, 7.765169877677088E-4
-44.0043996, 173.81163574, 7.586518539326149E-4
-44.0043996, 173.86163574, 7.40705134666649E-4
-44.0043996, 173.91163574, 7.22738748190627E-4
-44.0043996, 173.96163574, 7.048079198132757E-4
-44.0043996, 174.01163574, 6.869616153533862E-4
-44.0043996, 174.06163574, 6.69242993390601E-4
-44.0043996, 174.11163574, 6.516898619563479E-4
-44.0043996, 174.16163574, 6.343351286594716E-4
-44.0043996, 174.21163574, 6.172072361297888E-4
-44.0043996, 174.26163574, 6.003305770715496E-4
-44.0043996, 174.31163574, 5.837258851834705E-4
-44.0043996, 174.36163574, 5.67410599766748E-4
-44.0043996, 174.41163574, 5.513992030604341E-4
-44.0043996, 174.46163574, 5.357035302653274E-4
-44.0043996, 174.51163574, 5.20333052892459E-4
-44.0043996, 174.56163574, 5.052951365468748E-4
-44.0043996, 174.61163574, 4.905952745700812E-4
-44.0043996, 174.66163574, 4.762372991519614E-4
-44.0043996, 174.71163574, 4.622235716135752E-4
-44.0043996, 174.76163574, 4.485551535806798E-4
-44.0043996, 174.81163574, 4.3523196073503326E-4
-44.0043996, 174.86163574, 4.222529007609856E-4
-44.0043996, 174.91163574, 4.0961599701270037E-4
-44.0043996, 174.96163574, 3.973184993212152E-4
-44.0043996, 175.01163574, 3.853569832476869E-4
-44.0043996, 175.06163574, 3.737274389758288E-4
-44.0043996, 175.11163574, 3.6242535092491623E-4
-44.0043996, 175.16163574, 3.514457690588165E-4
-44.0043996, 175.21163574, 3.407833727668879E-4
-44.0043996, 175.26163574, 3.3043252810025094E-4
-44.0043996, 175.31163574, 3.2038733906297344E-4
-44.0043996, 175.36163574, 3.106416935808549E-4
-44.0043996, 175.41163574, 3.0118930470177373E-4
-44.0043996, 175.46163574, 2.920237475197546E-4
-44.0043996, 175.51163574, 2.83138492259593E-4
-44.0043996, 175.56163574, 2.7452693391015655E-4
-44.0043996, 175.61163574, 2.6618241875073245E-4
-44.0043996, 175.66163574, 2.5809826807657944E-4
-44.0043996, 175.71163574, 2.5026779939590216E-4
-44.0043996, 175.76163574, 2.426843453404392E-4
-44.0043996, 175.81163574, 2.3534127050581845E-4
-44.0043996, 175.86163574, 2.282319864144523E-4
-44.0043996, 175.91163574, 2.2134996477360657E-4
-44.0043996, 175.96163574, 2.1468874918341384E-4
-44.0043996, 176.01163574, 2.0824196543380626E-4
-44.0043996, 176.06163574, 2.020033305157911E-4
-44.0043996, 176.11163574, 1.9596666046017697E-4
-44.0043996, 176.16163574, 1.9012587710635703E-4
-44.0043996, 176.21163574, 1.8447501389435382E-4
-44.0043996, 176.26163574, 1.790082207649444E-4
-43.9543996, 171.16163574, 3.737857596053168E-4
-43.9543996, 171.21163574, 3.901628105789073E-4
-43.9543996, 171.26163574, 4.073189218749333E-4
-43.9543996, 171.31163574, 4.252778742614405E-4
-43.9543996, 171.36163574, 4.440606297727164E-4
-43.9543996, 171.41163574, 4.636844579048734E-4
-43.9543996, 171.46163574, 4.841619285799944E-4
-43.9543996, 171.51163574, 5.054997662127551E-4
-43.9543996, 171.56163574, 5.276975638061265E-4
-43.9543996, 171.61163574, 5.507463624967024E-4
-43.9543996, 171.66163574, 5.746271106803071E-4
-43.9543996, 171.71163574, 5.993090280178214E-4
-43.9543996, 171.76163574, 6.247479133416307E-4
-43.9543996, 171.81163574, 6.508844515991678E-4
-43.9543996, 171.86163574, 6.776425929725321E-4
-43.9543996, 171.91163574, 7.049280962126029E-4
-43.9543996, 171.96163574, 7.326273464622965E-4
-43.9543996, 172.01163574, 7.606065732303253E-4
-43.9543996, 172.06163574, 7.887116039423985E-4
-43.9543996, 172.11163574, 8.167682894700808E-4
-43.9543996, 172.16163574, 8.445837269889776E-4
-43.9543996, 172.21163574, 8.719483797058455E-4
-43.9543996, 172.26163574, 8.986391508417442E-4
-43.9543996, 172.31163574, 9.244234110851731E-4
-43.9543996, 172.36163574, 9.490639073769428E-4
-43.9543996, 172.41163574, 9.72324402006302E-4
-43.9543996, 172.46163574, 9.939758128283528E-4
-43.9543996, 172.51163574, 0.0010138025579177977
-43.9543996, 172.56163574, 0.0010316087613543256
-43.9543996, 172.61163574, 0.001047223959669181
-43.9543996, 172.66163574, 0.001060507965863629
-43.9543996, 172.71163574, 0.0010713546000972046
-43.9543996, 172.76163574, 0.0010796940781088915
-43.9543996, 172.81163574, 0.0010854939505275138
-43.9543996, 172.86163574, 0.0010887585958489
-43.9543996, 172.91163574, 0.001089527373727709
-43.9543996, 172.96163574, 0.0010878716317246193
-43.9543996, 173.01163574, 0.0010838908196071952
-43.9543996, 173.06163574, 0.0010777079969904884
-43.9543996, 173.11163574, 0.0010694650231884944
-43.9543996, 173.16163574, 0.0010593176968685103
-43.9543996, 173.21163574, 0.001047431073954002
-43.9543996, 173.26163574, 0.001033975142537449
